2625149,1,131013,124,101,10392,,CO000248,1,RTV2625149
2586831,1,130925,148,101,10392,,CO000248,1,RTV2586831
2615597,1,131008,149,101,10392,,CO000248,1,RTV2615597
2590094,1,130927,150,101,10392,,CO000248,1,RTV2590094
2628070,1,131014,150,101,10392,,CO000248,1,RTV2628070
2568965,1,130918,153,101,10392,,CO000248,1,RTV2568965
2587157,1,130925,154,101,10392,,CO000248,1,RTV2587157
2566678,1,130917,155,101,10392,,CO000248,1,RTV2566678
2629256,1,131014,155,101,10392,,CO000248,1,RTV2629256
2615907,1,131008,158,101,10392,,CO000248,1,RTV2615907
2570839,1,130919,160,101,10392,,CO000248,1,RTV2570839
2583092,1,130923,160,101,10392,,CO000248,1,RTV2583092
2605644,1,131004,160,101,10392,,CO000248,1,RTV2605644
2558258,1,130916,161,101,10392,,CO000248,1,RTV2558258
2579812,1,130924,161,101,10392,,CO000248,1,RTV2579812
2548233,1,130909,162,101,10392,,CO000248,1,RTV2548233
2562027,1,130915,163,101,10392,,CO000248,1,RTV2562027
2612283,1,131007,163,101,10392,,CO000248,1,RTV2612283
2621607,1,131011,163,101,10392,,CO000248,1,RTV2621607
2573407,1,130920,167,101,10392,,CO000248,1,RTV2573407
2574603,1,130921,169,101,10392,,CO000248,1,RTV2574603
2598024,1,130930,169,101,10392,,CO000248,1,RTV2598024
2549563,1,130921,171,101,10392,,CO000248,1,RTV2549563
2549567,1,130910,171,101,10392,,CO000248,1,RTV2549567
2563748,1,130916,171,101,10392,,CO000248,1,RTV2563748
2567033,1,130917,171,101,10392,,CO000248,1,RTV2567033
2567487,1,130917,172,101,10392,,CO000248,1,RTV2567487
2596297,1,130930,172,101,10392,,CO000248,1,RTV2596297
2586752,1,130925,175,101,10392,,CO000248,1,RTV2586752
2608431,1,131007,175,101,10392,,CO000248,1,RTV2608431
2623552,1,131012,178,101,10392,,CO000248,1,RTV2623552
2623620,1,131012,178,101,10392,,CO000248,1,RTV2623620
2566382,1,130917,179,101,10392,,CO000248,1,RTV2566382
2606590,1,131005,179,101,10392,,CO000248,1,RTV2606590
2608709,1,131007,187,101,10392,,CO000248,1,RTV2608709
2583056,1,130923,189,101,10392,,CO000248,1,RTV2583056
2609031,1,131007,190,101,10392,,CO000248,1,RTV2609031
2609748,1,131007,190,101,10392,,CO000248,1,RTV2609748
2605321,1,131004,191,101,10392,,CO000248,1,RTV2605321
2562417,1,130915,195,101,10392,,CO000248,1,RTV2562417
2591555,1,130928,217,101,10392,,CO000248,1,RTV2591555
2628609,1,131014,217,101,10392,,CO000248,1,RTV2628609
2630522,1,131014,217,101,10392,,CO000248,1,RTV2630522
2562415,1,130916,218,101,10392,,CO000248,1,RTV2562415
2581581,1,130923,218,101,10392,,CO000248,1,RTV2581581
2556188,1,130913,220,101,10392,,CO000248,1,RTV2556188
2584000,1,130924,221,101,10392,,CO000248,1,RTV2584000
2598654,1,130930,221,101,10392,,CO000248,1,RTV2598654
2631132,1,131014,221,101,10392,,CO000248,1,RTV2631132
2593029,1,130929,222,101,10392,,CO000248,1,RTV2593029
2582547,1,130923,223,101,10392,,CO000248,1,RTV2582547
2629614,1,131014,223,101,10392,,CO000248,1,RTV2629614
2604342,1,131003,225,101,10392,,CO000248,1,RTV2604342
2612456,1,131007,225,101,10392,,CO000248,1,RTV2612456
2612486,1,131007,225,101,10392,,CO000248,1,RTV2612486
2578527,1,130922,226,101,10392,,CO000248,1,RTV2578527
2627188,1,131013,226,101,10392,,CO000248,1,RTV2627188
2570259,1,130918,229,101,10392,,CO000248,1,RTV2570259
2544022,1,130908,230,101,10392,,CO000248,1,RTV2544022
2558919,1,130914,233,101,10392,,CO000248,1,RTV2558919
2616526,1,131008,233,101,10392,,CO000248,1,RTV2616526
2549210,1,130909,237,101,10392,,CO000248,1,RTV2549210
2596129,1,130930,237,101,10392,,CO000248,1,RTV2596129
2553148,1,130911,240,101,10392,,CO000248,1,RTV2553148
2575548,1,130921,240,101,10392,,CO000248,1,RTV2575548
2573601,1,130920,241,101,10392,,CO000248,1,RTV2573601
2610288,1,131007,241,101,10392,,CO000248,1,RTV2610288
2551006,1,130910,242,101,10392,,CO000248,1,RTV2551006
2552791,1,130911,242,101,10392,,CO000248,1,RTV2552791
2604774,1,131004,242,101,10392,,CO000248,1,RTV2604774
2611958,1,131007,244,101,10392,,CO000248,1,RTV2611958
2565790,1,130916,245,101,10392,,CO000248,1,RTV2565790
2589481,1,130927,245,101,10392,,CO000248,1,RTV2589481
2564087,1,130916,246,101,10392,,CO000248,1,RTV2564087
2569705,1,130918,246,101,10392,,CO000248,1,RTV2569705
2592704,1,130929,246,101,10392,,CO000248,1,RTV2592704
