2608956,1,131007,121,101,10374,,CO000342,1,RTV2608956
2628663,1,131014,121,101,10374,,CO000342,1,RTV2628663
2604396,1,131004,122,101,10374,,CO000342,1,RTV2604396
2586572,1,130925,124,101,10374,,CO000342,1,RTV2586572
2596393,1,130930,125,101,10374,,CO000342,1,RTV2596393
2587445,1,130925,126,101,10374,,CO000342,1,RTV2587445
2591733,1,130928,126,101,10374,,CO000342,1,RTV2591733
2618888,1,131009,126,101,10374,,CO000342,1,RTV2618888
2626258,1,131013,126,101,10374,,CO000342,1,RTV2626258
2582419,1,130923,127,101,10374,,CO000342,1,RTV2582419
2592891,1,130929,127,101,10374,,CO000342,1,RTV2592891
2613974,1,131008,127,101,10374,,CO000342,1,RTV2613974
2623692,1,131012,127,101,10374,,CO000342,1,RTV2623692
2625073,1,131014,127,101,10374,,CO000342,1,RTV2625073
2632684,1,131015,127,101,10374,,CO000342,1,RTV2632684
2580572,1,130923,128,101,10374,,CO000342,1,RTV2580572
2605992,1,131005,128,101,10374,,CO000342,1,RTV2605992
2609575,1,131007,128,101,10374,,CO000342,1,RTV2609575
2625515,1,131014,128,101,10374,,CO000342,1,RTV2625515
2580711,1,130923,129,101,10374,,CO000342,1,RTV2580711
2597827,1,130930,129,101,10374,,CO000342,1,RTV2597827
2610949,1,131008,129,101,10374,,CO000342,1,RTV2610949
2579218,1,130922,130,101,10374,,CO000342,1,RTV2579218
2609736,1,131007,130,101,10374,,CO000342,1,RTV2609736
2585600,1,130925,131,101,10374,,CO000342,1,RTV2585600
2587513,1,130925,131,101,10374,,CO000342,1,RTV2587513
2617259,1,131009,131,101,10374,,CO000342,1,RTV2617259
2628970,1,131014,131,101,10374,,CO000342,1,RTV2628970
2588305,1,130926,132,101,10374,,CO000342,1,RTV2588305
2618321,1,131009,132,101,10374,,CO000342,1,RTV2618321
2618463,1,131009,133,101,10374,,CO000342,1,RTV2618463
2584740,1,130924,134,101,10374,,CO000342,1,RTV2584740
2597184,1,130930,134,101,10374,,CO000342,1,RTV2597184
2612674,1,131007,134,101,10374,,CO000342,1,RTV2612674
2631050,1,131015,134,101,10374,,CO000342,1,RTV2631050
2591997,1,130928,135,101,10374,,CO000342,1,RTV2591997
2623570,1,131012,135,101,10374,,CO000342,1,RTV2623570
2602895,1,131003,136,101,10374,,CO000342,1,RTV2602895
2594078,1,130929,137,101,10374,,CO000342,1,RTV2594078
2609363,1,131007,139,101,10374,,CO000342,1,RTV2609363
2606421,1,131005,140,101,10374,,CO000342,1,RTV2606421
2632280,1,131015,140,101,10374,,CO000342,1,RTV2632280
