3796986,1,141130,822,801,10343,1,CO011355,1,RTV3796986
3797426,1,141130,109,101,10342,2,CO011355,1,RTV3797426
3802580,1,141201,112,101,10342,2,CO011355,1,RTV3802580
3800170,1,141201,117,101,10342,2,CO011355,1,RTV3800170
3799827,1,141130,120,101,10342,2,CO011355,1,RTV3799827
3795656,1,141129,127,101,10342,2,CO011355,1,RTV3795656
3800760,1,141201,128,101,10342,2,CO011355,1,RTV3800760
3798750,1,141130,130,101,10342,2,CO011355,1,RTV3798750
3800513,1,141201,130,101,10342,2,CO011355,1,RTV3800513
3770405,1,141121,135,101,10342,2,CO011355,1,RTV3770405
3770424,1,141121,135,101,10342,2,CO011355,1,RTV3770424
3791938,1,141128,135,101,10342,2,CO011355,1,RTV3791938
3771302,1,141121,136,101,10342,2,CO011355,1,RTV3771302
3770797,1,141121,138,101,10342,2,CO011355,1,RTV3770797
3797692,1,141130,139,101,10342,2,CO011355,1,RTV3797692
3769399,1,141120,140,101,10342,2,CO011355,1,RTV3769399
3794850,1,141129,140,101,10342,2,CO011355,1,RTV3794850
3797214,1,141130,141,101,10342,2,CO011355,1,RTV3797214
3792748,1,141128,144,101,10342,2,CO011355,1,RTV3792748
3771326,1,141121,148,101,10342,2,CO011355,1,RTV3771326
3770917,1,141121,149,101,10342,2,CO011355,1,RTV3770917
3771760,1,141121,149,101,10342,2,CO011355,1,RTV3771760
3794157,1,141129,151,101,10342,2,CO011355,1,RTV3794157
3796794,1,141130,151,101,10342,2,CO011355,1,RTV3796794
3770688,1,141121,153,101,10342,2,CO011355,1,RTV3770688
3797300,1,141130,153,101,10342,2,CO011355,1,RTV3797300
3770498,1,141121,155,101,10342,2,CO011355,1,RTV3770498
3770963,1,141121,155,101,10342,2,CO011355,1,RTV3770963
3793355,1,141128,156,101,10342,2,CO011355,1,RTV3793355
3797962,1,141130,158,101,10342,2,CO011355,1,RTV3797962
3768755,1,141121,160,101,10342,2,CO011355,1,RTV3768755
3770837,1,141121,161,101,10342,2,CO011355,1,RTV3770837
3794584,1,141129,161,101,10342,2,CO011355,1,RTV3794584
3801081,1,141201,161,101,10342,2,CO011355,1,RTV3801081
3794172,1,141201,162,101,10342,2,CO011355,1,RTV3794172
3797734,1,141130,165,101,10342,2,CO011355,1,RTV3797734
3771204,1,141121,168,101,10342,2,CO011355,1,RTV3771204
3796875,1,141130,168,101,10342,2,CO011355,1,RTV3796875
