2603439,1,131003,247,101,10343,,CO000207,1,RTV2603439
2555289,1,130913,248,101,10343,,CO000207,1,RTV2555289
2555303,1,130913,248,101,10343,,CO000207,1,RTV2555303
2569342,1,130918,248,101,10343,,CO000207,1,RTV2569342
2572970,1,130920,248,101,10343,,CO000207,1,RTV2572970
2589069,1,130926,248,101,10343,,CO000207,1,RTV2589069
2589919,1,130927,248,101,10343,,CO000207,1,RTV2589919
2598128,1,130930,248,101,10343,,CO000207,1,RTV2598128
2605163,1,131004,248,101,10343,,CO000207,1,RTV2605163
2578848,1,130923,249,101,10343,,CO000207,1,RTV2578848
2540910,1,130907,253,101,10343,,CO000207,1,RTV2540910
2548737,1,130909,253,101,10343,,CO000207,1,RTV2548737
2567749,1,130917,253,101,10343,,CO000207,1,RTV2567749
2592161,1,130928,253,101,10343,,CO000207,1,RTV2592161
2568832,1,130918,254,101,10343,,CO000207,1,RTV2568832
2604821,1,131004,254,101,10343,,CO000207,1,RTV2604821
2567238,1,130917,262,101,10343,,CO000207,1,RTV2567238
2597777,1,130930,262,101,10343,,CO000207,1,RTV2597777
2551880,1,130911,263,101,10343,,CO000207,1,RTV2551880
2568032,1,130917,263,101,10343,,CO000207,1,RTV2568032
2588264,1,130926,263,101,10343,,CO000207,1,RTV2588264
2604503,1,131004,263,101,10343,,CO000207,1,RTV2604503
2607813,1,131005,264,101,10343,,CO000207,1,RTV2607813
2566268,1,130916,266,101,10343,,CO000207,1,RTV2566268
2551231,1,130912,272,101,10343,,CO000207,1,RTV2551231
2569709,1,130918,272,101,10343,,CO000207,1,RTV2569709
2583441,1,130923,272,101,10343,,CO000207,1,RTV2583441
2606207,1,131004,272,101,10343,,CO000207,1,RTV2606207
2609687,1,131007,272,101,10343,,CO000207,1,RTV2609687
2548623,1,130909,276,101,10343,,CO000207,1,RTV2548623
2572613,1,130922,276,101,10343,,CO000207,1,RTV2572613
2610895,1,131007,276,101,10343,,CO000207,1,RTV2610895
2608457,1,131007,226,101,10343,,CO000207,1,RTV2608457
2541640,1,130907,229,101,10343,,CO000207,1,RTV2541640
2587077,1,130925,229,101,10343,,CO000207,1,RTV2587077
2588760,1,130926,229,101,10343,,CO000207,1,RTV2588760
2545124,1,130908,230,101,10343,,CO000207,1,RTV2545124
2595580,1,130929,230,101,10343,,CO000207,1,RTV2595580
2572586,1,130920,235,101,10343,,CO000207,1,RTV2572586
2588342,1,130926,235,101,10343,,CO000207,1,RTV2588342
2605450,1,131004,235,101,10343,,CO000207,1,RTV2605450
2554325,1,130912,236,101,10343,,CO000207,1,RTV2554325
2565546,1,130916,236,101,10343,,CO000207,1,RTV2565546
2586953,1,130925,236,101,10343,,CO000207,1,RTV2586953
2582358,1,130923,237,101,10343,,CO000207,1,RTV2582358
2598030,1,130930,237,101,10343,,CO000207,1,RTV2598030
2607609,1,131005,237,101,10343,,CO000207,1,RTV2607609
2557006,1,130913,238,101,10343,,CO000207,1,RTV2557006
2590608,1,130927,238,101,10343,,CO000207,1,RTV2590608
2606790,1,131005,238,101,10343,,CO000207,1,RTV2606790
2537811,1,130906,240,101,10343,,CO000207,1,RTV2537811
2560509,1,130915,240,101,10343,,CO000207,1,RTV2560509
2566019,1,130916,240,101,10343,,CO000207,1,RTV2566019
2570463,1,130918,240,101,10343,,CO000207,1,RTV2570463
2577622,1,130922,240,101,10343,,CO000207,1,RTV2577622
2590574,1,130927,240,101,10343,,CO000207,1,RTV2590574
2609366,1,131007,240,101,10343,,CO000207,1,RTV2609366
2541885,1,130907,241,101,10343,,CO000207,1,RTV2541885
2554488,1,130912,241,101,10343,,CO000207,1,RTV2554488
2582680,1,130925,241,101,10343,,CO000207,1,RTV2582680
2611259,1,131007,241,101,10343,,CO000207,1,RTV2611259
2547273,1,130909,242,101,10343,,CO000207,1,RTV2547273
