3764089,1,141118,101,101,17674,1,CO010938,1,RTV3764089
3758990,1,141118,103,103,17674,1,CO010938,1,RTV3758990
3761181,1,141118,113,101,17674,1,CO010938,1,RTV3761181
3754738,1,141118,119,101,17674,1,CO010938,1,RTV3754738
3755806,1,141118,119,101,17674,1,CO010938,1,RTV3755806
3761298,1,141117,120,101,17674,1,CO010938,1,RTV3761298
3764284,1,141118,127,101,17674,1,CO010938,1,RTV3764284
3762733,1,141118,133,101,17674,1,CO010938,1,RTV3762733
3762359,1,141118,163,101,17674,1,CO010938,1,RTV3762359
3758649,1,141117,172,101,17674,1,CO010938,1,RTV3758649
3760134,1,141118,194,101,17674,1,CO010938,1,RTV3760134
3764564,1,141118,227,101,17674,1,CO010938,1,RTV3764564
3764589,1,141118,227,101,17674,1,CO010938,1,RTV3764589
3760952,1,141117,237,101,17674,1,CO010938,1,RTV3760952
3763667,1,141118,268,101,17674,1,CO010938,1,RTV3763667
3763949,1,141118,278,101,17674,1,CO010938,1,RTV3763949
3763786,1,141118,821,801,17674,1,CO010938,1,RTV3763786
3756218,1,141118,834,805,17674,1,CO010938,1,RTV3756218
