3710098,1,141029,119,101,15817,1,CO010296,1,RTV3710098
3698732,1,141028,181,101,15817,1,CO010296,1,RTV3698732
3710065,1,141029,259,101,15817,1,CO010296,1,RTV3710065
3709152,1,141029,101,101,18462,2,CO010296,1,RTV3709152
3709171,1,141029,101,101,18462,2,CO010296,1,RTV3709171
3709231,1,141029,101,101,18462,2,CO010296,1,RTV3709231
3709243,1,141029,101,101,18462,2,CO010296,1,RTV3709243
3709362,1,141029,101,101,18462,2,CO010296,1,RTV3709362
3709634,1,141029,101,101,18462,2,CO010296,1,RTV3709634
3710518,1,141029,102,102,18462,2,CO010296,1,RTV3710518
3710525,1,141029,102,102,18462,2,CO010296,1,RTV3710525
3708048,1,141028,120,101,18462,2,CO010296,1,RTV3708048
3710496,1,141029,131,101,18462,2,CO010296,1,RTV3710496
3710097,1,141029,140,101,18462,2,CO010296,1,RTV3710097
3710477,1,141029,185,101,18462,2,CO010296,1,RTV3710477
3703863,1,141029,249,101,18462,2,CO010296,1,RTV3703863
3709455,1,141029,,,18462,2,CO010296,1,RTV3709455
3706790,1,141029,827,803,18462,2,CO010296,1,RTV3706790
3706952,1,141029,827,803,18462,2,CO010296,1,RTV3706952
3709008,1,141028,108,101,12714,3,CO010296,1,RTV3709008
3699061,1,141029,119,101,12714,3,CO010296,1,RTV3699061
3709565,1,141029,124,101,12714,3,CO010296,1,RTV3709565
3709067,1,141029,288,101,12714,3,CO010296,1,RTV3709067
3708305,1,141029,213,101,15817,4,CO010296,1,RTV3708305
3706228,1,141028,114,101,15860,5,CO010296,1,RTV3706228
3708458,1,141028,120,101,15860,5,CO010296,1,RTV3708458
