2609759,1,131007,137,101,10374,,CO000343,1,RTV2609759
2625815,1,131013,137,101,10374,,CO000343,1,RTV2625815
2593442,1,130929,138,101,10374,,CO000343,1,RTV2593442
2626245,1,131014,138,101,10374,,CO000343,1,RTV2626245
2581692,1,130924,139,101,10374,,CO000343,1,RTV2581692
2588433,1,130926,139,101,10374,,CO000343,1,RTV2588433
2594394,1,130929,139,101,10374,,CO000343,1,RTV2594394
2580716,1,130923,140,101,10374,,CO000343,1,RTV2580716
2589895,1,130927,140,101,10374,,CO000343,1,RTV2589895
2591479,1,130929,141,101,10374,,CO000343,1,RTV2591479
2607032,1,131007,141,101,10374,,CO000343,1,RTV2607032
2623929,1,131013,141,101,10374,,CO000343,1,RTV2623929
2588625,1,130926,144,101,10374,,CO000343,1,RTV2588625
2597687,1,130930,144,101,10374,,CO000343,1,RTV2597687
2623235,1,131012,144,101,10374,,CO000343,1,RTV2623235
2579095,1,130922,147,101,10374,,CO000343,1,RTV2579095
2595879,1,130929,147,101,10374,,CO000343,1,RTV2595879
2589107,1,130926,148,101,10374,,CO000343,1,RTV2589107
2595170,1,130929,148,101,10374,,CO000343,1,RTV2595170
2616043,1,131008,148,101,10374,,CO000343,1,RTV2616043
2627883,1,131013,148,101,10374,,CO000343,1,RTV2627883
2620468,1,131010,149,101,10374,,CO000343,1,RTV2620468
2597379,1,130930,150,101,10374,,CO000343,1,RTV2597379
2629729,1,131014,150,101,10374,,CO000343,1,RTV2629729
2603900,1,131003,151,101,10374,,CO000343,1,RTV2603900
2579543,1,130922,153,101,10374,,CO000343,1,RTV2579543
2595103,1,130930,155,101,10374,,CO000343,1,RTV2595103
2605731,1,131004,157,101,10374,,CO000343,1,RTV2605731
2627445,1,131013,160,101,10374,,CO000343,1,RTV2627445
2580750,1,130923,167,101,10374,,CO000343,1,RTV2580750
2606735,1,131005,167,101,10374,,CO000343,1,RTV2606735
