2617257,1,131009,101,101,10400,,CO000322,1,RTV2617257
2631690,1,131015,101,101,10400,,CO000322,1,RTV2631690
2576072,1,130921,106,101,10400,,CO000322,1,RTV2576072
2581298,1,130924,107,101,10400,,CO000322,1,RTV2581298
2626013,1,131013,110,101,10400,,CO000322,1,RTV2626013
2542066,1,130907,114,101,10400,,CO000322,1,RTV2542066
2570738,1,130919,114,101,10400,,CO000322,1,RTV2570738
2622294,1,131011,114,101,10400,,CO000322,1,RTV2622294
2631319,1,131015,114,101,10400,,CO000322,1,RTV2631319
2609312,1,131007,115,101,10400,,CO000322,1,RTV2609312
2610333,1,131015,115,101,10400,,CO000322,1,RTV2610333
2603257,1,131004,116,101,10400,,CO000322,1,RTV2603257
2573440,1,130920,118,101,10400,,CO000322,1,RTV2573440
2576843,1,130924,119,101,10400,,CO000322,1,RTV2576843
2624425,1,131013,120,101,10400,,CO000322,1,RTV2624425
2547722,1,130909,122,101,10400,,CO000322,1,RTV2547722
2611801,1,131007,122,101,10400,,CO000322,1,RTV2611801
2575889,1,130923,123,101,10400,,CO000322,1,RTV2575889
2624542,1,131014,123,101,10400,,CO000322,1,RTV2624542
2629428,1,131014,123,101,10400,,CO000322,1,RTV2629428
2546802,1,130910,129,101,10400,,CO000322,1,RTV2546802
2630499,1,131014,130,101,10400,,CO000322,1,RTV2630499
2570357,1,130918,131,101,10400,,CO000322,1,RTV2570357
2598913,1,130930,131,101,10400,,CO000322,1,RTV2598913
2618018,1,131009,131,101,10400,,CO000322,1,RTV2618018
2595172,1,130929,147,101,10400,,CO000322,1,RTV2595172
2538249,1,130910,152,101,10400,,CO000322,1,RTV2538249
2566163,1,130916,266,101,10400,,CO000322,1,RTV2566163
