3696911,1,141025,239,101,10342,1,CO010210,1,RTV3696911
3695024,1,141025,259,101,10342,1,CO010210,1,RTV3695024
3692751,1,141024,262,101,10342,1,CO010210,1,RTV3692751
3692844,1,141024,262,101,10342,1,CO010210,1,RTV3692844
3694484,1,141025,266,101,10342,1,CO010210,1,RTV3694484
3694105,1,141024,268,101,10342,1,CO010210,1,RTV3694105
3696203,1,141025,274,101,10342,1,CO010210,1,RTV3696203
3693243,1,141023,280,101,10342,1,CO010210,1,RTV3693243
3692941,1,141024,286,101,10342,1,CO010210,1,RTV3692941
3680182,1,141024,289,101,10342,1,CO010210,1,RTV3680182
3693262,1,141023,,,10342,1,CO010210,1,RTV3693262
3695291,1,141025,,,10342,1,CO010210,1,RTV3695291
3695313,1,141025,,,10342,1,CO010210,1,RTV3695313
3696170,1,141025,,,10342,1,CO010210,1,RTV3696170
3694414,1,141025,821,801,10342,1,CO010210,1,RTV3694414
3694423,1,141025,821,801,10342,1,CO010210,1,RTV3694423
3696232,1,141025,828,803,10342,1,CO010210,1,RTV3696232
3692794,1,141023,835,805,10342,1,CO010210,1,RTV3692794
3696879,1,141025,101,101,10342,1,CO010210,1,RTV3696879
3693467,1,141023,102,102,10342,1,CO010210,1,RTV3693467
3693479,1,141023,102,102,10342,1,CO010210,1,RTV3693479
3694745,1,141024,110,101,10342,1,CO010210,1,RTV3694745
3694422,1,141024,111,101,10342,1,CO010210,1,RTV3694422
3692809,1,141023,112,101,10342,1,CO010210,1,RTV3692809
3692706,1,141024,124,101,10342,1,CO010210,1,RTV3692706
3692718,1,141024,124,101,10342,1,CO010210,1,RTV3692718
3696946,1,141025,130,101,10342,1,CO010210,1,RTV3696946
3693486,1,141023,134,101,10342,1,CO010210,1,RTV3693486
3693989,1,141024,135,101,10342,1,CO010210,1,RTV3693989
3692514,1,141024,144,101,10342,1,CO010210,1,RTV3692514
3693998,1,141025,152,101,10342,1,CO010210,1,RTV3693998
3694005,1,141025,152,101,10342,1,CO010210,1,RTV3694005
3697148,1,141025,159,101,10342,1,CO010210,1,RTV3697148
3695571,1,141025,186,101,10342,1,CO010210,1,RTV3695571
3694103,1,141024,189,101,10342,1,CO010210,1,RTV3694103
3695655,1,141025,195,101,10342,1,CO010210,1,RTV3695655
3696077,1,141025,213,101,10342,1,CO010210,1,RTV3696077
3696838,1,141025,221,101,10342,1,CO010210,1,RTV3696838
3696348,1,141025,225,101,10342,1,CO010210,1,RTV3696348
3694446,1,141024,226,101,10342,1,CO010210,1,RTV3694446
