3752343,1,141115,101,101,10226,1,CO010875,1,RTV3752343
3747963,1,141114,105,105,10226,1,CO010875,1,RTV3747963
3751204,1,141114,110,101,10226,1,CO010875,1,RTV3751204
3748987,1,141113,111,101,10226,1,CO010875,1,RTV3748987
3752064,1,141115,116,101,10226,1,CO010875,1,RTV3752064
3749737,1,141114,121,101,10226,1,CO010875,1,RTV3749737
3749400,1,141114,134,101,10226,2,CO010875,1,RTV3749400
3749403,1,141114,134,101,10226,2,CO010875,1,RTV3749403
3752167,1,141115,149,101,10226,2,CO010875,1,RTV3752167
3750653,1,141114,153,101,10226,2,CO010875,1,RTV3750653
3745875,1,141114,167,101,10226,2,CO010875,1,RTV3745875
3746723,1,141114,167,101,10226,2,CO010875,1,RTV3746723
3750156,1,141114,169,101,10226,2,CO010875,1,RTV3750156
3749681,1,141114,179,101,10226,2,CO010875,1,RTV3749681
3750497,1,141114,183,101,10226,2,CO010875,1,RTV3750497
3752146,1,141115,184,101,10226,2,CO010875,1,RTV3752146
3752428,1,141115,192,101,10226,2,CO010875,1,RTV3752428
3751586,1,141115,199,101,10226,2,CO010875,1,RTV3751586
3748583,1,141113,217,101,10226,2,CO010875,1,RTV3748583
3750618,1,141115,221,101,10226,2,CO010875,1,RTV3750618
3748731,1,141113,227,101,10226,2,CO010875,1,RTV3748731
3752824,1,141115,227,101,10226,2,CO010875,1,RTV3752824
3753534,1,141115,239,101,10226,2,CO010875,1,RTV3753534
3748247,1,141113,240,101,10226,2,CO010875,1,RTV3748247
3750147,1,141114,253,101,10226,2,CO010875,1,RTV3750147
3748733,1,141114,254,101,10226,2,CO010875,1,RTV3748733
3753214,1,141115,259,101,10226,2,CO010875,1,RTV3753214
3749379,1,141114,285,101,10226,2,CO010875,1,RTV3749379
3750072,1,141114,831,804,10226,2,CO010875,1,RTV3750072
3753094,1,141115,127,101,10226,2,CO010875,1,RTV3753094
